windowWidth,twoChoiceRunTime,workerId,redTask,curId,screenHeight,blueTask,curTime,windowHeight,phase,userAgent,screenWidth,blockTime,block,highRewardPoints,cuedRt,choiceCode,rightDeckPoints,leftDeckSwitch,condition,rightDeckId,responseCount,rtThreshold,rsi,rightDeckSwitch,experimentRunTimeMins,currentPoints,stimColor,leftDeckPoints,chosenDeckLocation,task,choiceRt,stimulus,leftDeckId,transition,phaseRunTimeMins,trial,timeout,error,block
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,472,filler,65,30,filler,filler,1,679,500,53,17,715,red,26,left,mag,2684,1,filler,repeat,4,22,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,-999,filler,65,30,filler,filler,2,679,500,53,17,728,blue,26,left,par,2684,8,filler,switch,4,22,1,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,630,easy,89,16,decoyAbsent,hard,1,679,500,76,17,728,blue,52,left,par,1361,2,easy,repeat,4,23,0,1,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,394,easy,89,16,decoyAbsent,hard,2,679,500,76,17,728,blue,52,left,par,1361,1,easy,repeat,4,23,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,-999,filler,13,27,filler,filler,1,679,500,25,17,754,red,69,left,mag,4461,7,filler,switch,4,24,1,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,-999,filler,13,27,filler,filler,2,679,500,25,17,754,red,69,left,mag,4461,8,filler,repeat,4,24,1,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,633,easy,53,85,decoyAbsent,easy,1,679,500,25,17,754,red,90,right,mag,3112,3,hard,repeat,4,25,0,1,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,595,easy,53,85,decoyAbsent,easy,2,679,500,25,17,754,red,90,right,mag,3112,2,hard,repeat,4,25,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,634,hard,50,81,decoyAbsent,easy,1,679,500,21,18,780,blue,87,left,par,1957,4,hard,switch,4,26,0,1,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,509,hard,50,81,decoyAbsent,easy,2,679,500,21,18,780,red,87,left,mag,1957,3,hard,switch,4,26,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,656,easy,89,23,decoyAbsent,hard,1,679,500,83,18,824,blue,52,left,par,3031,3,easy,switch,4,27,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,461,easy,89,23,decoyAbsent,hard,2,679,500,83,18,850,blue,52,left,par,3031,1,easy,repeat,4,27,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,434,easy,91,17,decoyAbsent,hard,1,679,500,77,18,876,blue,54,left,par,4743,1,easy,repeat,4,28,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,460,easy,91,17,decoyAbsent,hard,2,679,500,77,18,903,blue,54,left,par,4743,4,easy,repeat,4,28,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,616,filler,50,92,filler,filler,1,679,500,62,18,930,red,72,left,mag,1712,3,filler,switch,4,29,0,0,1
1355,603510,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@21:49:35,675,twoChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,532.636,1,87,-999,filler,50,92,filler,filler,2,679,500,62,18,966,blue,72,left,par,1712,8,filler,switch,4,29,1,0,1
