windowWidth,twoChoiceRunTime,workerId,redTask,curId,screenHeight,blueTask,curTime,windowHeight,phase,userAgent,screenWidth,blockTime,block,middleDeckId,highRewardPoints,cuedRt,choiceCode,rightDeckPoints,leftDeckSwitch,chosenDeckLocation,rightDeckId,responseCount,rtThreshold,rsi,rightDeckSwitch,experimentRunTimeMins,currentPoints,stimColor,leftDeckPoints,middleDeckSwitch,condition,task,choiceRt,stimulus,leftDeckId,transition,middleDeckPoints,phaseRunTimeMins,trial,timeout,error,block
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,561,neutral,52,82,left,easy,1,679,500,20,25,392,red,25,80,neutral,mag,1564,4,neutral,switch,89,2,11,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,450,neutral,52,82,left,easy,2,679,500,20,26,405,red,25,80,neutral,mag,1564,1,neutral,repeat,89,2,11,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,588,hard,51,16,middle,easy,1,679,500,16,26,417,blue,49,76,nearLowDemand,par,10693,4,decoyNearEasy,switch,88,2,12,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,-999,hard,51,16,middle,easy,2,679,500,16,26,461,red,49,76,nearLowDemand,mag,10693,6,decoyNearEasy,switch,88,2,12,1,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,483,filler,32,88,right,filler,1,679,500,71,26,461,blue,20,3,filler,par,7410,7,filler,switch,19,2,13,0,1,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,520,filler,32,88,right,filler,2,679,500,71,26,461,blue,20,3,filler,par,7410,8,filler,repeat,19,2,13,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,460,filler,30,75,left,filler,1,679,500,55,26,477,red,2,8,filler,mag,2302,8,filler,switch,77,2,14,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,496,filler,30,75,left,filler,2,679,500,55,26,478,blue,2,8,filler,par,2302,7,filler,switch,77,2,14,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,469,hard,44,82,left,easy,1,679,500,22,26,479,red,81,22,nearLowDemand,mag,3687,4,hard,switch,42,2,15,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,326,hard,44,82,left,easy,2,679,500,22,26,520,blue,81,22,nearLowDemand,par,3687,6,hard,switch,42,3,15,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,461,decoyNearHard,57,80,middle,easy,1,679,500,20,26,560,red,94,84,nearHighDemand,mag,3377,3,hard,switch,94,3,16,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,355,decoyNearHard,57,80,middle,easy,2,679,500,20,26,607,blue,94,84,nearHighDemand,par,3377,6,hard,switch,94,3,16,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,466,decoyNearHard,49,83,middle,easy,1,679,500,23,26,654,red,86,87,nearHighDemand,mag,1538,2,hard,switch,86,3,17,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,297,decoyNearHard,49,83,middle,easy,2,679,500,23,26,697,blue,86,87,nearHighDemand,par,1538,3,hard,switch,86,3,17,0,1,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,415,hard,48,83,middle,easy,1,679,500,17,26,697,red,2,77,neutral,mag,4491,3,neutral,switch,85,3,18,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,328,hard,48,83,middle,easy,2,679,500,17,26,740,blue,2,77,neutral,par,4491,6,neutral,switch,85,3,18,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,463,filler,41,42,middle,filler,1,679,500,25,26,782,red,61,71,filler,mag,1856,1,filler,switch,9,3,19,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,filler,87,318,filler,41,42,middle,filler,2,679,500,25,26,787,blue,61,71,filler,par,1856,2,filler,switch,9,3,19,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,632,hard,87,16,right,hard,1,679,500,76,26,791,red,50,16,nearLowDemand,mag,1737,2,easy,switch,48,3,20,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,376,hard,87,16,right,hard,2,679,500,76,27,835,blue,50,16,nearLowDemand,par,1737,4,easy,switch,48,3,20,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,529,hard,51,80,left,easy,1,679,500,20,27,878,red,88,20,nearLowDemand,mag,1260,6,hard,switch,49,3,21,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearEasy,87,463,hard,51,80,left,easy,2,679,500,20,27,922,red,88,20,nearLowDemand,mag,1260,8,hard,repeat,49,3,21,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,easy,87,443,easy,81,17,middle,hard,1,679,500,77,27,966,blue,42,17,nearLowDemand,par,3800,3,decoyNearEasy,switch,44,3,22,0,1,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,easy,87,664,easy,81,17,middle,hard,2,679,500,77,27,966,red,42,17,nearLowDemand,mag,3800,6,decoyNearEasy,switch,44,3,22,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,479,decoyNearHard,53,81,middle,easy,1,679,500,21,27,988,blue,90,85,nearHighDemand,par,3077,6,hard,switch,90,3,23,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,decoyNearHard,87,643,decoyNearHard,53,81,middle,easy,2,679,500,21,27,1033,blue,90,85,nearHighDemand,par,3077,8,hard,repeat,90,3,23,0,0,1
1355,1030634,A1JPOASA773LKL,mag,37M28K1J0RXJ0I03L0OEZZ0SC62AJH,720,par,04/04/2019@22:06:46,675,threeChoice,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36 Avast/72.0.1174.122",1280,399.686,1,hard,87,-999,hard,51,24,middle,decoyNearEasy,1,679,500,24,27,1078,red,53,84,nearLowDemand,mag,2176,4,easy,switch,90,3,24,1,0,1
